,link,marketcap,name,price,symbol,time
307,/currencies/litecoin,4048328071,Litecoin,61.50,LTC,20201106142451
308,/currencies/polkadot-new,3862541604,Polkadot,4.53,DOT,20201106142451
309,/currencies/cardano,3396161759,Cardano,0.109158,ADA,20201106142451
310,/currencies/bitcoin-sv,3075297827,Bitcoin SV,165.67,BSV,20201106142451
311,/currencies/usd-coin,2852930332,USD Coin,0.999815,USDC,20201106142451
312,/currencies/eos,2365439596,EOS,2.52,EOS,20201106142451
313,/currencies/monero,2125301665,Monero,119.73,XMR,20201106142451
314,/currencies/wrapped-bitcoin,1912484646,Wrapped Bitcoin,15496.91,WBTC,20201106142451
315,/currencies/tron,1856487091,TRON,0.025907,TRX,20201106142451
316,/currencies/stellar,1756631579,Stellar,0.084044,XLM,20201106142451
317,/currencies/crypto-com-coin,1657745364,Crypto.com Coin,0.078270,CRO,20201106142451
318,/currencies/tezos,1542840681,Tezos,2.06,XTZ,20201106142451
319,/currencies/unus-sed-leo,1280456149,UNUS SED LEO,1.28,LEO,20201106142451
320,/currencies/neo,1116536712,Neo,15.83,NEO,20201106142451
321,/currencies/nem,1068926812,NEM,0.118770,XEM,20201106142451
322,/currencies/cosmos,998994752,Cosmos,4.86,ATOM,20201106142451
323,/currencies/multi-collateral-dai,954212911,Dai,1.01,DAI,20201106142451
324,/currencies/filecoin,933502443,Filecoin,31.91,FIL,20201106142451
325,/currencies/huobi-token,777991151,Huobi Token,3.76,HT,20201106142451
326,/currencies/iota,732758151,IOTA,0.263627,MIOTA,20201106142451
327,/currencies/vechain,719212793,VeChain,0.011183,VET,20201106142451
328,/currencies/dash,684147859,Dash,69.81,DASH,20201106142451
329,/currencies/theta,683916471,THETA,0.683916,THETA,20201106142451
330,/currencies/binance-usd,640173696,Binance USD,1.00,BUSD,20201106142451
331,/currencies/ethereum-classic,621148970,Ethereum Classic,5.34,ETC,20201106142451
332,/currencies/zcash,619727953,Zcash,59.50,ZEC,20201106142451
333,/currencies/uniswap,551987843,Uniswap,2.57,UNI,20201106142451
334,/currencies/maker,541207587,Maker,539.51,MKR,20201106142451
335,/currencies/omg,441628584,OMG Network,3.15,OMG,20201106142451
336,/currencies/celsius,423340459,Celsius,1.77,CEL,20201106142451
337,/currencies/aave,428835121,Aave,37.84,AAVE,20201106142451
338,/currencies/uma,396791238,UMA,7.16,UMA,20201106142451
339,/currencies/compound,397214844,Compound,97.68,COMP,20201106142451
340,/currencies/waves,366530409,Waves,3.54,WAVES,20201106142451
341,/currencies/ontology,365656367,Ontology,0.471333,ONT,20201106142451
342,/currencies/dogecoin,350695469,Dogecoin,0.002762,DOGE,20201106142451
343,/currencies/synthetix-network-token,348894373,Synthetix Network Token,3.32,SNX,20201106142451
344,/currencies/ftx-token,336932659,FTX Token,3.57,FTT,20201106142451
345,/currencies/yearn-finance,336626471,yearn.finance,11232.97,YFI,20201106142451
346,/currencies/algorand,312297963,Algorand,0.280540,ALGO,20201106142451
347,/currencies/basic-attention-token,303306247,Basic Attention Token,0.203990,BAT,20201106142451
